,api_uri,district,domain,dw_nominate,facebook_account,facebook_id,first_name,google_entity_id,id,ideal_point,last_name,middle_name,missed_votes,missed_votes_pct,next_election,party,rss_url,seniority,state,total_present,total_votes,twitter_account,url,votes_with_party_pct
105,https://api.propublica.org/congress/v1/members/D000610.json,22,teddeutch.house.gov,,CongressmanTedDeutch,112179098816942,Ted,/m/03cg3qs,D000610,,Deutch,,2,2.02,2018,D,http://teddeutch.house.gov/news/rss.aspx,10,FL,0,99,RepTedDeutch,http://teddeutch.house.gov,96.91
106,https://api.propublica.org/congress/v1/members/D000612.json,10,denham.house.gov,,RepJeffDenham,133714040028137,Jeffrey,/m/02q4gng,D000612,,Denham,,2,2.02,2018,R,http://denham.house.gov/rss.xml,8,CA,0,99,RepJeffDenham,http://denham.house.gov,95.88
107,https://api.propublica.org/congress/v1/members/D000614.json,7,duffy.house.gov,,RepSeanDuffy,119657691436457,Sean,/m/026m6hd,D000614,,Duffy,,4,4.04,2018,R,https://duffy.house.gov/rss.xml,8,WI,0,99,RepSeanDuffy,https://duffy.house.gov,96.84
108,https://api.propublica.org/congress/v1/members/D000615.json,3,jeffduncan.house.gov,,RepJeffDuncan,187268144624279,Jeffrey,/m/0ddgp1k,D000615,,Duncan,,12,12.12,2018,R,http://jeffduncan.house.gov/rss.xml,8,SC,0,99,RepJeffDuncan,http://jeffduncan.house.gov,97.70
109,https://api.propublica.org/congress/v1/members/D000616.json,4,desjarlais.house.gov,,ScottDesJarlaisTN04,,Scott,/m/09k4h2_,D000616,,DesJarlais,,3,3.03,2018,R,https://desjarlais.house.gov/rss.xml,8,TN,0,99,DesJarlaisTN04,https://desjarlais.house.gov,97.92
110,https://api.propublica.org/congress/v1/members/D000617.json,1,delbene.house.gov,,RepDelBene,483962224987343,Suzan,/m/05p0dnk,D000617,,DelBene,K.,2,2.02,2018,D,https://delbene.house.gov/rss.xml,8,WA,0,99,RepDelBene,https://delbene.house.gov,95.88
111,https://api.propublica.org/congress/v1/members/D000619.json,13,rodneydavis.house.gov,,RepRodneyDavis,323631667743052,Rodney,/m/0jwttjt,D000619,,Davis,,1,1.01,2018,R,,6,IL,0,99,RodneyDavis,http://rodneydavis.house.gov,95.92
112,https://api.propublica.org/congress/v1/members/D000620.json,6,delaney.house.gov,,congressmanjohndelaney,324527257655694,John,/m/09g8h5d,D000620,,Delaney,,2,2.02,2018,D,http://delaney.house.gov/rss.xml,6,MD,0,99,RepJohnDelaney,http://delaney.house.gov,93.81
113,https://api.propublica.org/congress/v1/members/D000621.json,6,desantis.house.gov,,RepDeSantis,464253846966014,Ron,/m/0l8mn35,D000621,,DeSantis,,0,0.00,2018,R,http://desantis.house.gov/rss.xml,2,FL,0,99,RepDeSantis,http://desantis.house.gov,96.97
114,https://api.propublica.org/congress/v1/members/D000623.json,11,,,RepMarkDeSaulnier,,Mark,/m/0289gkw,D000623,,DeSaulnier,,0,0.00,2018,D,https://desaulnier.house.gov/rss.xml,4,CA,0,99,RepDeSaulnier,https://desaulnier.house.gov,94.95
115,https://api.propublica.org/congress/v1/members/D000624.json,12,,,RepDebbieDingell,,Debbie,/m/03m4188,D000624,,Dingell,,6,6.06,2018,D,https://debbiedingell.house.gov/rss.xml,4,MI,0,99,RepDebDingell,https://debbiedingell.house.gov,96.77
116,https://api.propublica.org/congress/v1/members/D000625.json,11,donovan.house.gov,,Rep-Daniel-M-Donovan-867632656644580,867632656644580,Daniel,/m/0c036qd,D000625,,Donovan,M.,0,0.00,2018,R,https://donovan.house.gov/rss.xml,4,NY,0,99,RepDanDonovan,https://donovan.house.gov,95.96
117,https://api.propublica.org/congress/v1/members/D000626.json,8,davidson.house.gov,,CongressmanWarrenDavidson,,Warren,warren+davidson,D000626,,Davidson,,1,1.01,2018,R,,4,OH,0,99,WarrenDavidson,https://davidson.house.gov,97.96
118,https://api.propublica.org/congress/v1/members/D000627.json,10,demings.house.gov,,RepresentativeValDemings,,Val,/m/0n52xwn,D000627,,Demings,,3,3.03,2018,D,,2,FL,0,99,RepValDemings,https://demings.house.gov,96.88
119,https://api.propublica.org/congress/v1/members/D000628.json,2,dunn.house.gov,,drnealdunnfl2,,Neal,/g/11c2ld4vv7,D000628,,Dunn,,0,0.00,2018,R,,2,FL,0,99,drnealdunnfl2,https://dunn.house.gov,97.98
120,https://api.propublica.org/congress/v1/members/E000179.json,16,engel.house.gov,,RepEliotLEngel,103355984852,Eliot,/m/03tt1r,E000179,,Engel,L.,4,4.04,2018,D,https://engel.house.gov/rss/latest-news1.xml,30,NY,0,99,RepEliotEngel,https://engel.house.gov,95.79
121,https://api.propublica.org/congress/v1/members/E000215.json,18,eshoo.house.gov,,RepAnnaEshoo,174979964227,Anna,/m/024t6x,E000215,,Eshoo,G.,0,0.00,2018,D,http://eshoo.house.gov/category/news-stories/press-releases/feed/,26,CA,0,99,RepAnnaEshoo,http://eshoo.house.gov,93.94
122,https://api.propublica.org/congress/v1/members/E000288.json,5,ellison.house.gov,,Keith.Ellison,7997462059,Keith,/m/0dlwms,E000288,,Ellison,,6,6.06,2018,D,,12,MN,0,99,KeithEllison,https://ellison.house.gov,93.55
123,https://api.propublica.org/congress/v1/members/E000293.json,5,esty.house.gov,,RepEsty,292076514228382,Elizabeth,/m/0l8ll7_,E000293,,Esty,,0,0.00,2018,D,,6,CT,0,99,RepEsty,https://esty.house.gov,96.97
124,https://api.propublica.org/congress/v1/members/E000294.json,6,,,reptomemmer,,Tom,/m/06w2w3l,E000294,,Emmer,,1,1.01,2018,R,https://emmer.house.gov/rss.xml,4,MN,0,99,RepTomEmmer,https://emmer.house.gov,97.96
125,https://api.propublica.org/congress/v1/members/E000296.json,2,evans.house.gov,,,,Dwight,/m/03y8h6m,E000296,,Evans,,5,5.05,2018,D,,4,PA,1,99,,https://evans.house.gov,95.74
126,https://api.propublica.org/congress/v1/members/E000297.json,13,espaillat.house.gov,,RepEspaillat,,Adriano,/m/06nfs2,E000297,,Espaillat,,0,0.00,2018,D,https://espaillat.house.gov/rss.xml,2,NY,0,99,RepEspaillat,https://espaillat.house.gov,95.96
127,https://api.propublica.org/congress/v1/members/F000372.json,11,frelinghuysen.house.gov,,rfrelinghuysen,191509977669708,Rodney,/m/03bktp,F000372,,Frelinghuysen,,1,1.01,2018,R,https://frelinghuysen.house.gov/rss/top-news.xml,24,NJ,0,99,USRepRodney,https://frelinghuysen.house.gov,97.96
128,https://api.propublica.org/congress/v1/members/F000448.json,8,franks.house.gov,,TrentFranks,209486545087,Trent,/m/024p5b,F000448,,Franks,,1,1.01,2018,R,https://franks.house.gov/rss.xml,16,AZ,0,99,RepTrentFranks,https://franks.house.gov,97.96
129,https://api.propublica.org/congress/v1/members/F000449.json,1,fortenberry.house.gov,,jefffortenberry,48426842354,Jeff,/m/04fcch,F000449,,Fortenberry,,0,0.00,2018,R,https://fortenberry.house.gov/rss.xml,14,NE,0,99,JeffFortenberry,https://fortenberry.house.gov,97.98
130,https://api.propublica.org/congress/v1/members/F000450.json,5,foxx.house.gov,,RepVirginiaFoxx,,Virginia,/m/02b5dz,F000450,,Foxx,,0,0.00,2018,R,http://foxx.house.gov/news/rss.aspx,12,NC,0,99,VirginiaFoxx,http://foxx.house.gov,96.97
131,https://api.propublica.org/congress/v1/members/F000454.json,11,foster.house.gov,,CongressmanBillFoster,102918290599,Bill,/m/0dtn2x,F000454,,Foster,,0,0.00,2018,D,http://foster.house.gov/rss.xml,6,IL,0,99,RepBillFoster,http://foster.house.gov,93.94
132,https://api.propublica.org/congress/v1/members/F000455.json,11,fudge.house.gov,,RepMarciaLFudge,279006440801,Marcia,/m/04n11v9,F000455,,Fudge,L.,4,4.04,2018,D,https://fudge.house.gov/common/rss/index.cfm?rss=25,12,OH,0,99,RepMarciaFudge,https://fudge.house.gov,94.74
133,https://api.propublica.org/congress/v1/members/F000459.json,3,fleischmann.house.gov,,repchuck,189998554345168,Chuck,/m/0ddd54f,F000459,,Fleischmann,,0,0.00,2018,R,http://fleischmann.house.gov/rss.xml,8,TN,0,99,RepChuck,http://fleischmann.house.gov,97.98
134,https://api.propublica.org/congress/v1/members/F000460.json,27,farenthold.house.gov,,BlakeFarenthold,186894244673001,Blake,/m/0ds2ztj,F000460,,Farenthold,,0,0.00,2018,R,http://farenthold.house.gov/news/rss.aspx,8,TX,0,99,Farenthold,http://farenthold.house.gov,97.98
135,https://api.propublica.org/congress/v1/members/F000461.json,17,flores.house.gov,,RepBillFlores,146176682102245,Bill,/m/0bs1ntq,F000461,,Flores,,0,0.00,2018,R,http://flores.house.gov/news/rss.aspx,8,TX,0,99,RepBillFlores,http://flores.house.gov,96.97
136,https://api.propublica.org/congress/v1/members/F000462.json,21,frankel.house.gov,,RepLoisFrankel,138220153003017,Lois,/m/0gjdw8_,F000462,,Frankel,,17,17.17,2018,D,,6,FL,0,99,RepLoisFrankel,http://frankel.house.gov,95.12
137,https://api.propublica.org/congress/v1/members/F000464.json,19,faso.house.gov,,RepJohnFaso,,John,/m/0bgx6c,F000464,,Faso,,2,2.02,2018,R,,2,NY,0,99,RepJohnFaso,https://faso.house.gov,95.88
138,https://api.propublica.org/congress/v1/members/F000465.json,3,ferguson.house.gov,,RepDrewFerguson,,A.,,F000465,,Ferguson,Drew,0,0.00,2018,R,https://ferguson.house.gov/rss.xml,2,GA,0,99,RepDrewFerguson,https://ferguson.house.gov,97.98
139,https://api.propublica.org/congress/v1/members/F000466.json,8,brianfitzpatrick.house.gov,,repbrianfitzpatrick,,Brian,/g/11c2l6lhlm,F000466,,Fitzpatrick,,0,0.00,2018,R,https://brianfitzpatrick.house.gov/rss.xml,2,PA,0,99,repbrianfitz,https://brianfitzpatrick.house.gov,86.87
140,https://api.propublica.org/congress/v1/members/G000289.json,6,goodlatte.house.gov,,BobGoodlatte,6459789414,Robert,/m/0284s7,G000289,,Goodlatte,W.,1,1.01,2018,R,,26,VA,0,99,RepGoodlatte,https://goodlatte.house.gov,97.96
141,https://api.propublica.org/congress/v1/members/G000377.json,12,kaygranger.house.gov,,RepKayGranger,49640749719,Kay,/m/03tndx,G000377,,Granger,,0,0.00,2018,R,http://kaygranger.house.gov/rss.xml,22,TX,0,99,RepKayGranger,http://kaygranger.house.gov,97.98
142,https://api.propublica.org/congress/v1/members/G000410.json,29,green.house.gov,,RepGeneGreen,128735131872,Gene,/m/03v12k,G000410,,Green,,3,3.03,2018,D,https://green.house.gov/rss.xml,26,TX,0,99,RepGeneGreen,https://green.house.gov,93.75
143,https://api.propublica.org/congress/v1/members/G000535.json,4,gutierrez.house.gov,,RepGutierrez,91052833204,Luis,/m/0256d5,G000535,,Gutiérrez,V.,18,18.18,2018,D,https://gutierrez.house.gov/rss.xml,26,IL,0,99,LuisGutierrez,https://gutierrez.house.gov,93.83
144,https://api.propublica.org/congress/v1/members/G000546.json,6,graves.house.gov,,118514606128,118514606128,Sam,/m/03tnfy,G000546,,Graves,,0,0.00,2018,R,https://graves.house.gov/rss.xml,18,MO,0,99,RepSamGraves,https://graves.house.gov,96.97
145,https://api.propublica.org/congress/v1/members/G000551.json,3,grijalva.house.gov,,Rep.Grijalva,73539896233,Raúl,/m/024s1z,G000551,,Grijalva,M.,9,9.09,2018,D,https://grijalva.house.gov/common/rss/?rss=13,16,AZ,0,99,RepraulGrijalva,https://grijalva.house.gov,95.56
146,https://api.propublica.org/congress/v1/members/G000552.json,1,gohmert.house.gov,,50375006903,50375006903,Louie,/m/0490h9,G000552,,Gohmert,,1,1.01,2018,R,http://gohmert.house.gov/news/rss.aspx,14,TX,0,99,RepLouieGohmert,https://gohmert.house.gov,94.90
147,https://api.propublica.org/congress/v1/members/G000553.json,9,algreen.house.gov,,repalgreen,136237609724391,Al,/m/01364q,G000553,,Green,,5,5.05,2018,D,http://algreen.house.gov/rss.xml,14,TX,0,99,RepAlGreen,http://algreen.house.gov,93.62
148,https://api.propublica.org/congress/v1/members/G000558.json,2,guthrie.house.gov,,,,Brett,/m/0411qqt,G000558,,Guthrie,,0,0.00,2018,R,https://guthrie.house.gov/common/rss/?rss=24,10,KY,0,99,RepGuthrie,https://guthrie.house.gov,97.98
149,https://api.propublica.org/congress/v1/members/G000559.json,3,garamendi.house.gov,,repgaramendi,182567716746,John,/m/05fvls,G000559,,Garamendi,,2,2.02,2018,D,http://garamendi.house.gov/rss.xml,10,CA,0,99,RepGaramendi,http://garamendi.house.gov,95.88
150,https://api.propublica.org/congress/v1/members/G000560.json,14,tomgraves.house.gov,,reptomgraves,104548906262119,Tom,/m/0c02hpl,G000560,,Graves,,0,0.00,2018,R,http://tomgraves.house.gov/news/rss.aspx,10,GA,0,99,RepTomGraves,http://tomgraves.house.gov,95.96
151,https://api.propublica.org/congress/v1/members/G000563.json,7,gibbs.house.gov,,RepBobGibbs,191159267565100,Bob,/m/07qwv4,G000563,,Gibbs,,0,0.00,2018,R,https://gibbs.house.gov/rss.xml,8,OH,0,99,RepBobGibbs,https://gibbs.house.gov,97.98
152,https://api.propublica.org/congress/v1/members/G000565.json,4,gosar.house.gov,,repgosar,104329699641957,Paul,/m/0czdqz0,G000565,,Gosar,,1,1.01,2018,R,http://gosar.house.gov/rss.xml,8,AZ,0,99,RepGosar,http://gosar.house.gov,95.92
153,https://api.propublica.org/congress/v1/members/G000566.json,4,gowdy.house.gov,,143059759084016,143059759084016,Trey,/m/0c3x3rz,G000566,,Gowdy,,1,1.01,2018,R,https://gowdy.house.gov/rss.xml,8,SC,0,99,TGowdySC,https://gowdy.house.gov,97.96
154,https://api.propublica.org/congress/v1/members/G000568.json,9,morgangriffith.house.gov,,RepMorganGriffith,141893975868919,Morgan,/m/025vdrq,G000568,,Griffith,,0,0.00,2018,R,http://morgangriffith.house.gov/news/rss.aspx,8,VA,0,99,RepMGriffith,http://morgangriffith.house.gov,95.96
155,https://api.propublica.org/congress/v1/members/G000571.json,2,gabbard.house.gov,,RepTulsiGabbard,392284484191405,Tulsi,/m/0cnyrfq,G000571,,Gabbard,,3,3.03,2018,D,,6,HI,0,99,TulsiPress,https://gabbard.house.gov,93.75
156,https://api.propublica.org/congress/v1/members/G000574.json,7,,,RepRubenGallego,,Ruben,/m/0wy0mz5,G000574,,Gallego,,22,22.22,2018,D,https://rubengallego.house.gov/rss.xml,4,AZ,0,99,RepRubenGallego,https://rubengallego.house.gov,94.81
157,https://api.propublica.org/congress/v1/members/G000576.json,6,grothman.house.gov,,RepGrothman,,Glenn,/m/02pnsk2,G000576,,Grothman,,0,0.00,2018,R,,4,WI,0,99,RepGrothman,http://grothman.house.gov,96.97
158,https://api.propublica.org/congress/v1/members/G000577.json,6,,,CongressmanGarretGraves,,Garret,/m/012bxlbr,G000577,,Graves,,0,0.00,2018,R,https://garretgraves.house.gov/rss.xml,4,LA,0,99,RepGarretGraves,https://garretgraves.house.gov,96.97
159,https://api.propublica.org/congress/v1/members/G000578.json,1,gaetz.house.gov,,CongressmanMattGaetz,,Matt,/m/0s8w2_s,G000578,,Gaetz,,0,0.00,2018,R,,2,FL,0,99,Rep_Matt_Gaetz,https://gaetz.house.gov,96.97
160,https://api.propublica.org/congress/v1/members/G000579.json,8,gallagher.house.gov,,RepMikeGallagher,,Mike,,G000579,,Gallagher,,0,0.00,2018,R,https://gallagher.house.gov/rss.xml,2,WI,0,99,RepGallagher,https://gallagher.house.gov,97.98
161,https://api.propublica.org/congress/v1/members/G000580.json,5,tomgarrett.house.gov,,congressman-Tom-Garrett-1835767753333490,,Thomas,,G000580,,Garrett,,1,1.01,2018,R,https://tomgarrett.house.gov/rss.xml,2,VA,0,99,Rep_Tom_Garrett,https://tomgarrett.house.gov,97.96
162,https://api.propublica.org/congress/v1/members/G000581.json,15,gonzalez.house.gov,,USCongressmanVicenteGonzalez,,Vicente,/g/11c266m1z7,G000581,,Gonzalez,,2,2.02,2018,D,https://gonzalez.house.gov/rss.xml,2,TX,0,99,RepGonzalez,https://gonzalez.house.gov,92.78
163,https://api.propublica.org/congress/v1/members/G000582.json,80,gonzalez-colon.house.gov,,RepJennifferGonzalezColon,,Jenniffer,,G000582,,González-Colón,,,,2018,R,https://gonzalez-colon.house.gov/rss.xml,2,PR,,,repjenniffer,https://gonzalez-colon.house.gov,
164,https://api.propublica.org/congress/v1/members/G000583.json,5,gottheimer.house.gov,,RepJoshG,,Josh,/g/120x5twv,G000583,,Gottheimer,,0,0.00,2018,D,,2,NJ,0,99,RepJoshG,https://gottheimer.house.gov,90.91
165,https://api.propublica.org/congress/v1/members/H000324.json,20,www.alceehastings.house.gov,,95696782238,95696782238,Alcee,/m/02534d,H000324,,Hastings,L.,6,6.06,2018,D,http://alceehastings.house.gov/news/rss.aspx,26,FL,0,99,RepHastingsFL,http://alceehastings.house.gov,95.70
166,https://api.propublica.org/congress/v1/members/H000874.json,5,hoyer.house.gov,,WhipHoyer,282861997886,Steny,/m/025k5p,H000874,,Hoyer,H.,2,2.02,2018,D,https://hoyer.house.gov/rss/press-releases.xml,38,MD,0,99,WhipHoyer,https://hoyer.house.gov,96.91
167,https://api.propublica.org/congress/v1/members/H001036.json,5,hensarling.house.gov,,RepHensarling,7875604788,Jeb,/m/0h23n6,H001036,,Hensarling,,4,4.04,2018,R,http://hensarling.house.gov/rss.xml,16,TX,0,99,RepHensarling,http://hensarling.house.gov,97.89
168,https://api.propublica.org/congress/v1/members/H001038.json,26,higgins.house.gov,,RepBrianHiggins,88144056440,Brian,/m/04fc7g,H001038,,Higgins,,2,2.02,2018,D,http://higgins.house.gov/rss.xml,12,NY,0,99,RepBrianHiggins,http://higgins.house.gov,96.91
169,https://api.propublica.org/congress/v1/members/H001045.json,3,harper.house.gov,,GreggHarper,48248435938,Gregg,/m/0406s7r,H001045,,Harper,,0,0.00,2018,R,http://harper.house.gov/rss.xml,10,MS,0,99,GreggHarper,http://harper.house.gov,97.98
170,https://api.propublica.org/congress/v1/members/H001047.json,4,himes.house.gov,,CongressmanJimHimes,85767418619,Jim,/m/03w9x9v,H001047,,Himes,,0,0.00,2018,D,https://himes.house.gov/rss.xml,10,CT,0,99,JAHimes,https://himes.house.gov,92.93
171,https://api.propublica.org/congress/v1/members/H001048.json,50,hunter.house.gov,,DuncanHunter,79072979038,Duncan,/m/047tpf2,H001048,,Hunter,D.,1,1.01,2018,R,https://hunter.house.gov/rss.xml,10,CA,0,99,Rep_Hunter,https://hunter.house.gov,96.94
172,https://api.propublica.org/congress/v1/members/H001050.json,1,hanabusa.house.gov,,169979129710178,169979129710178,Colleen,/m/03cwzgv,H001050,,Hanabusa,,1,1.01,2018,D,https://hanabusa.house.gov/rss.xml,4,HI,0,99,RepHanabusa,https://hanabusa.house.gov,95.92
173,https://api.propublica.org/congress/v1/members/H001052.json,1,harris.house.gov,,AndyHarrisMD,508912729153334,Andy,/m/02852wc,H001052,,Harris,,14,14.14,2018,R,http://harris.house.gov/rss.xml,8,MD,0,99,RepAndyHarrisMD,http://harris.house.gov,97.65
174,https://api.propublica.org/congress/v1/members/H001053.json,4,hartzler.house.gov,,Congresswoman.Hartzler,183580061667324,Vicky,/m/09v2dv4,H001053,,Hartzler,,5,5.05,2018,R,https://hartzler.house.gov/rss.xml,8,MO,0,99,RepHartzler,https://hartzler.house.gov,97.87
175,https://api.propublica.org/congress/v1/members/H001056.json,3,herrerabeutler.house.gov,,herrerabeutler,177551525610164,Jaime,/m/0cz8yx2,H001056,,Herrera Beutler,,0,0.00,2018,R,http://herrerabeutler.house.gov/news/rss.aspx,8,WA,0,99,HerreraBeutler,http://herrerabeutler.house.gov,94.95
176,https://api.propublica.org/congress/v1/members/H001058.json,2,huizenga.house.gov,,RepHuizenga,145764842143763,Bill,/m/05b0j1w,H001058,,Huizenga,,6,6.06,2018,R,http://huizenga.house.gov/news/rss.aspx,8,MI,0,99,RepHuizenga,http://huizenga.house.gov,97.85
177,https://api.propublica.org/congress/v1/members/H001059.json,14,hultgren.house.gov,,RepHultgren,186221644739359,Randy,/m/0h0lr9,H001059,,Hultgren,,0,0.00,2018,R,http://hultgren.house.gov/rss.xml,8,IL,0,99,RepHultgren,http://hultgren.house.gov,97.98
178,https://api.propublica.org/congress/v1/members/H001064.json,10,dennyheck.house.gov,,CongressmanDennyHeck,547907568553615,Denny,/m/075stz,H001064,,Heck,,0,0.00,2018,D,http://dennyheck.house.gov/rss.xml,6,WA,0,99,RepDennyHeck,http://dennyheck.house.gov,94.95
179,https://api.propublica.org/congress/v1/members/H001065.json,2,holding.house.gov,,CongressmanGeorgeHolding,384164668340890,George,/m/0hgp6py,H001065,,Holding,,0,0.00,2018,R,,6,NC,0,99,RepHolding,http://holding.house.gov,96.97
180,https://api.propublica.org/congress/v1/members/H001067.json,8,hudson.house.gov,,RepRichHudson,212153802255530,Richard,/m/0nbwfxs,H001067,,Hudson,,2,2.02,2018,R,https://hudson.house.gov/rss/press-releases.xml,6,NC,0,99,RepRichHudson,https://hudson.house.gov,96.91
181,https://api.propublica.org/congress/v1/members/H001068.json,2,huffman.house.gov,,RepHuffman,200227780116038,Jared,/m/0ksfyx,H001068,,Huffman,,3,3.03,2018,D,http://huffman.house.gov/rss.xml,6,CA,0,99,RepHuffman,http://huffman.house.gov,92.71
182,https://api.propublica.org/congress/v1/members/H001071.json,10,hice.house.gov,,CongressmanJodyHice,,Jody,/m/0640dpx,H001071,,Hice,,0,0.00,2018,R,,4,GA,0,99,congressmanhice,https://hice.house.gov,97.98
183,https://api.propublica.org/congress/v1/members/H001072.json,2,,,RepFrenchHill,,French,/m/0127p1zk,H001072,,Hill,,0,0.00,2018,R,https://hill.house.gov/rss.xml,4,AR,0,99,RepFrenchHill,https://hill.house.gov,96.97
184,https://api.propublica.org/congress/v1/members/H001073.json,23,,,HurdOnTheHill,,Will,/m/0127jwdk,H001073,,Hurd,,0,0.00,2018,R,https://hurd.house.gov/rss.xml,4,TX,0,99,hurdonthehill,https://hurd.house.gov,96.97
185,https://api.propublica.org/congress/v1/members/H001074.json,9,hollingsworth.house.gov,,reptrey,,Trey,/g/11cnt8qr9t,H001074,,Hollingsworth,,0,0.00,2018,R,,2,IN,0,99,reptrey,https://hollingsworth.house.gov,97.98
186,https://api.propublica.org/congress/v1/members/H001077.json,3,clayhiggins.house.gov,,,,Clay,/g/11c1s3lp76,H001077,,Higgins,,0,0.00,2018,R,https://clayhiggins.house.gov/rss.xml,2,LA,0,99,,https://clayhiggins.house.gov,97.98
187,https://api.propublica.org/congress/v1/members/I000056.json,49,issa.house.gov,,darrellissa,19463427992,Darrell,/m/01r7wc,I000056,,Issa,,1,1.01,2018,R,,18,CA,0,99,DarrellIssa,https://issa.house.gov,97.96
188,https://api.propublica.org/congress/v1/members/J000032.json,18,jacksonlee.house.gov,,169479190984,169479190984,Sheila,/m/02fj6h,J000032,,Jackson-Lee,,10,10.10,2018,D,http://jacksonlee.house.gov/rss.xml,24,TX,0,99,JacksonLeeTX18,http://jacksonlee.house.gov,95.51
189,https://api.propublica.org/congress/v1/members/J000126.json,30,ebjohnson.house.gov,,CongresswomanEBJtx30,84096022067,Eddie,/m/03tn1w,J000126,,Johnson,Bernice,9,9.09,2018,D,http://ebjohnson.house.gov/rss.xml,26,TX,0,99,RepEBJ,http://ebjohnson.house.gov,93.33
190,https://api.propublica.org/congress/v1/members/J000174.json,3,samjohnson.house.gov,,RepSamJohnson,52454091867,Sam,/m/02_21s,J000174,,Johnson,,0,0.00,2018,R,http://samjohnson.house.gov/news/rss.aspx,28,TX,0,99,SamsPressShop,http://samjohnson.house.gov,97.98
191,https://api.propublica.org/congress/v1/members/J000255.json,3,jones.house.gov,,15083070102,15083070102,Walter,/m/03g_r5,J000255,,Jones,B.,18,18.18,2018,R,http://jones.house.gov/rss.xml,24,NC,0,99,RepWalterJones,http://jones.house.gov,66.67
192,https://api.propublica.org/congress/v1/members/J000288.json,4,hankjohnson.house.gov,,115356957005,115356957005,Hank,/m/0flgyy,J000288,,Johnson,,13,13.13,2018,D,https://hankjohnson.house.gov/rss.xml,12,GA,0,99,RepHankJohnson,https://hankjohnson.house.gov,94.19
193,https://api.propublica.org/congress/v1/members/J000289.json,4,jordan.house.gov,,repjimjordan,35499336459,Jim,/m/04l4x5,J000289,,Jordan,,0,0.00,2018,R,http://jordan.house.gov/news/rss.aspx,12,OH,0,99,Jim_Jordan,http://jordan.house.gov,94.95
194,https://api.propublica.org/congress/v1/members/J000290.json,2,lynnjenkins.house.gov,,replynnjenkins,6974973662,Lynn,/m/02qdzmy,J000290,,Jenkins,,14,14.14,2018,R,https://lynnjenkins.house.gov/common/rss/?rss=220,10,KS,0,99,RepLynnJenkins,https://lynnjenkins.house.gov,96.47
195,https://api.propublica.org/congress/v1/members/J000292.json,6,billjohnson.house.gov,,RepBillJohnson,170477096312258,Bill,/m/03g_vd8,J000292,,Johnson,,0,0.00,2018,R,http://billjohnson.house.gov/news/rss.aspx,8,OH,0,99,RepBillJohnson,http://billjohnson.house.gov,96.97
196,https://api.propublica.org/congress/v1/members/J000294.json,8,jeffries.house.gov,,RepHakeemJeffries,118349138343701,Hakeem,/m/025_74m,J000294,,Jeffries,,2,2.02,2018,D,http://jeffries.house.gov/rss.xml,6,NY,0,99,RepJeffries,http://jeffries.house.gov,96.91
197,https://api.propublica.org/congress/v1/members/J000295.json,14,joyce.house.gov,,RepDaveJoyce,404318572981934,Dave,/m/0ktwnp_,J000295,,Joyce,,1,1.01,2018,R,https://joyce.house.gov/rss/press-releases.xml,6,OH,0,99,RepDaveJoyce,https://joyce.house.gov,96.94
198,https://api.propublica.org/congress/v1/members/J000297.json,3,,,RepEvanJenkins,,Evan,/m/0d4_hq,J000297,,Jenkins,,0,0.00,2018,R,https://evanjenkins.house.gov/rss.xml,4,WV,0,99,RepEvanJenkins,https://evanjenkins.house.gov,94.95
199,https://api.propublica.org/congress/v1/members/J000298.json,7,jayapal.house.gov,,RepJayapal,,Pramila,/m/0c3dxcq,J000298,,Jayapal,,0,0.00,2018,D,https://jayapal.house.gov/rss.xml,2,WA,0,99,RepJayapal,https://jayapal.house.gov,94.95
200,https://api.propublica.org/congress/v1/members/J000299.json,4,mikejohnson.house.gov,,,,Mike,,J000299,,Johnson,,2,2.02,2018,R,,2,LA,0,99,,https://mikejohnson.house.gov,97.94
201,https://api.propublica.org/congress/v1/members/K000009.json,9,kaptur.house.gov,,RepresentativeMarcyKaptur,173753129419169,Marcy,/m/039s3l,K000009,,Kaptur,,3,3.03,2018,D,,36,OH,0,99,RepMarcyKaptur,https://kaptur.house.gov,92.71
202,https://api.propublica.org/congress/v1/members/K000188.json,3,kind.house.gov,,repronkind,89152017954,Ron,/m/024ty6,K000188,,Kind,,0,0.00,2018,D,,22,WI,0,99,RepRonKind,https://kind.house.gov,91.92
203,https://api.propublica.org/congress/v1/members/K000210.json,2,,,,,Peter,/m/03tk4w,K000210,,King,T.,3,3.03,2018,R,http://peteking.house.gov/rss.xml,26,NY,0,99,RepPeteKing,http://peteking.house.gov,95.83
204,https://api.propublica.org/congress/v1/members/K000362.json,4,,,stevekingia,134325379926458,Steve,/m/025b7g,K000362,,King,,3,3.03,2018,R,https://steveking.house.gov/rss.xml,16,IA,0,99,SteveKingIA,https://steveking.house.gov,97.92
205,https://api.propublica.org/congress/v1/members/K000375.json,9,keating.house.gov,,Congressman.Keating,183092598372008,Bill,/m/09v6g7c,K000375,,Keating,,1,1.01,2018,D,,8,MA,0,99,USRepKeating,https://keating.house.gov,95.92
206,https://api.propublica.org/congress/v1/members/K000376.json,3,kelly.house.gov,,191056827594903,191056827594903,Mike,/m/0ds6wcw,K000376,,Kelly,,0,0.00,2018,R,http://kelly.house.gov/rss.xml,8,PA,0,99,MikeKellyPA,http://kelly.house.gov,97.98
